0,0.30024999999999996
1,2.7990000000000004
2,-7.1960000000000015
3,32.784000000000006
4,-127.13600000000002
5,512.5440000000001
6,-2046.1760000000004
7,8188.7040000000015
8,-32750.816000000006
9,131007.26400000002
10,-524025.0560000001
11,2096104.2240000004
12,-8384412.896000002
13,33537655.584000006
14,-134150618.33600003
15,536602477.3440001
16,-2146409905.3760004
17,8585639625.504002
18,-34342558498.016006
19,137370233996.06403
20,-549480935980.2561
21,2197923743925.0244
22,-8791694975696.098
23,35166779902788.39
24,-140667119611149.56
25,562668478444602.25
26,-2250673913778405.0
27,9002695655113624.0
28,-3.6010782620454492e+16
29,1.4404313048181797e+17
30,-5.761725219272719e+17
31,2.3046900877090875e+18
32,-9.21876035083635e+18
33,3.68750414033454e+19
34,-1.475001656133816e+20
35,5.900006624535264e+20
36,-2.3600026498141056e+21
37,9.440010599256422e+21
38,-3.776004239702569e+22
39,1.5104016958810276e+23
40,-6.04160678352411e+23
41,2.416642713409644e+24
42,-9.666570853638576e+24
43,3.8666283414554306e+25
44,-1.5466513365821722e+26
45,6.186605346328689e+26
46,-2.4746421385314756e+27
47,9.898568554125902e+27
48,-3.959427421650361e+28
49,1.5837709686601444e+29
